,business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,Phone Number,International Phone Number,Website,Google maps URL,price_level
1142,OPERATIONAL,"{'location': {'lat': 38.7228816, 'lng': -9.1623007}, 'viewport': {'northeast': {'lat': 38.72425252989271, 'lng': -9.160930670107277}, 'southwest': {'lat': 38.72155287010727, 'lng': -9.16363032989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Olhar de Prata,,"[{'height': 668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103802635516664610341"">Sérgio Dumont</a>'], 'photo_reference': 'Aap_uECyrMPaWnplTmuOk1ZLIIdwsG_gFvo0A9Mf37nj2OTG61W5FDrqXcaywL1AOP2paAGvcfGvutA2AfzlFY7lEvRqrGrO4Te8Mx7zyTHRojQo-Ibb5v5LfvCYj7XRJfRg9YlHHalGabqdyU1e4cYQviBp7LEVPpoK2JRKowMDrFbLBv0T', 'width': 935}]",ChIJ_wFPm2czGQ0R1RJSYz8IUos,"{'compound_code': 'PRFQ+53 Lisbon', 'global_code': '8CCGPRFQ+53'}",4.0,ChIJ_wFPm2czGQ0R1RJSYz8IUos,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",1.0,"Av. Eng. Duarte Pacheco 1049, Lisboa",21 715 0529,+351 21 715 0529,http://www.olhardeprata.pt/,https://maps.google.com/?cid=7185257312107098505,
1147,OPERATIONAL,"{'location': {'lat': 38.7179259, 'lng': -9.1639074}, 'viewport': {'northeast': {'lat': 38.71927572989272, 'lng': -9.162557570107277}, 'southwest': {'lat': 38.71657607010727, 'lng': -9.16525722989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Óticas OCR Campo de Ourique,{'open_now': False},"[{'height': 717, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100626300804337541253"">Óticas OCR Campo de Ourique</a>'], 'photo_reference': 'Aap_uECflykbfR3Fm9ph328Unz18UFp-Fm7nTt0qetZU3g34m9JnK8BRPqBfaDPoaRfwuO3cJY3--SBfP2SLEDgsIsd8a4Pb-gAXaKB-W6ni1d-IobFLK6IfEE2410p4SdA36fH06PxCRHMB5Q5EvbfbU8zGvnDr2giAaTAGlZ7dhA1jUaMs', 'width': 960}]",ChIJLzu0O2YzGQ0R0zlAD8Foa4w,"{'compound_code': 'PR9P+5C Lisbon', 'global_code': '8CCGPR9P+5C'}",4.8,ChIJLzu0O2YzGQ0R0zlAD8Foa4w,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",11.0,"R. Ferreira Borges 94D, Lisboa",21 387 0443,+351 21 387 0443,http://www.oticasocr.pt/,https://maps.google.com/?cid=10118296166211795411,
1149,OPERATIONAL,"{'location': {'lat': 38.7150541, 'lng': -9.1653484}, 'viewport': {'northeast': {'lat': 38.71640392989272, 'lng': -9.163998570107276}, 'southwest': {'lat': 38.71370427010728, 'lng': -9.16669822989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Clinóptica,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102049908555599465254"">José Gonçalves</a>'], 'photo_reference': 'Aap_uEBdVjDQHgCEJVI8IQqApJj3NjkYFGZsIyAk0ZnhEoIBrRD4yXw84gTRIktzXJP4xzB2usFlgZWRICfCsp5np0fLyiN7XuF-a8Z72FSVxhTWC9zNfzzWt6FKXP96uZ0LVxuBQmfAnkkCe3nPSi8xef6Mew8JgLx_FvEHI7uMivsvj4Tf', 'width': 4032}]",ChIJpaQr52AzGQ0RNhI6McvRECY,"{'compound_code': 'PR8M+2V Lisbon', 'global_code': '8CCGPR8M+2V'}",4.7,ChIJpaQr52AzGQ0RNhI6McvRECY,GOOGLE,"['store', 'point_of_interest', 'establishment']",38.0,"1350 300, R. Saraiva de Carvalho 189, Lisboa",21 396 8627,+351 21 396 8627,http://www.clinoptica.pt/informacoes_vitaminas.html,https://maps.google.com/?cid=2742922843703087670,
1161,OPERATIONAL,"{'location': {'lat': 38.7645801, 'lng': -9.1760906}, 'viewport': {'northeast': {'lat': 38.76572412989272, 'lng': -9.174785870107277}, 'southwest': {'lat': 38.76302447010728, 'lng': -9.17748552989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ópticas MultiOpticas Continente Telheiras Lisboa,{'open_now': False},"[{'height': 1192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105081870565681732593"">MultiOpticas</a>'], 'photo_reference': 'Aap_uEDEZned7vflda1qR4zXzAS5N2I9KXMaOLzupuHZt6YYCl0LlrHkffDDiudYss-Oj0y0G6vCshkTHJW7HGs6MCL_q08gizDW4EMVIUcdHJ7NQ82MifMh68qj9WbXR_m9LkmfzisKx5zJjo_roCYVMVh1OCXezO8un5fgpdiHRMjcJSf2', 'width': 2119}]",ChIJZcwMAsUyGQ0R1HeHBwQdcqA,"{'compound_code': 'QR7F+RH Lisbon', 'global_code': '8CCGQR7F+RH'}",3.5,ChIJZcwMAsUyGQ0R1HeHBwQdcqA,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",4.0,"Avenida das Nações Unidas Continente Loja 17, Estr. de Telheiras, Lisboa",21 010 3306,+351 21 010 3306,https://www.multiopticas.pt/?utm_campaign=gmb-website&utm_source=google&utm_medium=organic&utm_content=5104-Lisboa-Avenida-das-Na%25C3%25A7%25C3%25B5es-Unidas-17,https://maps.google.com/?cid=11561335096556877780,
1162,OPERATIONAL,"{'location': {'lat': 38.7660735, 'lng': -9.199017099999999}, 'viewport': {'northeast': {'lat': 38.76738637989272, 'lng': -9.197691670107277}, 'southwest': {'lat': 38.76468672010728, 'lng': -9.200391329892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,"Oculista Santo Eloy - Fabrico De Óculos, Lda.",,,ChIJaR4kMjfNHg0RTiOueTcr9p4,"{'compound_code': 'QR82+C9 Pontinha', 'global_code': '8CCGQR82+C9'}",3.5,ChIJaR4kMjfNHg0RTiOueTcr9p4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",4.0,"R. de Santo Eloy 8A, Pontinha",21 479 5803,+351 21 479 5803,,https://maps.google.com/?cid=11454390219528086350,
1163,OPERATIONAL,"{'location': {'lat': 38.7645185, 'lng': -9.1758767}, 'viewport': {'northeast': {'lat': 38.76567862989272, 'lng': -9.174568420107278}, 'southwest': {'lat': 38.76297897010728, 'lng': -9.177268079892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Optivisão Telheiras,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112993717448392990138"">A Google User</a>'], 'photo_reference': 'Aap_uEACRQt7FL0PdDWYB8IiBcpVwldd1fU6wJ3wBDPaCCY1_kNiTDD2t0qdpL7NgZns_eEkxYmdKc6-936Ao_xbn8e1QShyhDwfMlIU2kXPZU7P_CMqRjoXY49-E8uQ6jP0n5t51vFZPB6oKMuxpgsLMhNHh7L34lGNWMaJtRiJKVsHH5BC', 'width': 720}]",ChIJVXBRNMYzGQ0RHPHS9-mayGI,"{'compound_code': 'QR7F+RJ Lisbon', 'global_code': '8CCGQR7F+RJ'}",5.0,ChIJVXBRNMYzGQ0RHPHS9-mayGI,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",1.0,"Avenida das Nações Unidas, Estr. de Telheiras C.C. Continente, Loja 21 Piso 0, Lisboa",21 989 8400,+351 21 989 8400,http://www.optivisao.pt/,https://maps.google.com/?cid=11891178625126063941,
1164,OPERATIONAL,"{'location': {'lat': 38.755884, 'lng': -9.1894972}, 'viewport': {'northeast': {'lat': 38.75727427989272, 'lng': -9.188139320107277}, 'southwest': {'lat': 38.75457462010728, 'lng': -9.190838979892721}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Mais Optica,{'open_now': False},"[{'height': 1224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115047701568235077927"">General Óptica</a>'], 'photo_reference': 'Aap_uEBDJ7uLEo941_O1AYd0cZ-LKjueZ14RQvA_oLUgmhXnjtZJ6kuwMZeeKiOHq-S6RvTyBdKyPkETQ47ULK0lB0JkEzfJxmPDJlDDHUa6l98IYMpGi5HB9oJJad8MsItIuZDixg27r-YPGdZyxPZ3EFynDXfMRd8Mc8KcZKwhBZBit33c', 'width': 1632}]",ChIJZWu2OyvNHg0RMecX9SK4W9U,"{'compound_code': 'QR46+96 Lisbon', 'global_code': '8CCGQR46+96'}",4.4,ChIJZWu2OyvNHg0RMecX9SK4W9U,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",23.0,"Centro Comercial Colombo, Av. Lusíada, Lisboa",21 250 2132,+351 21 250 2132,https://www.maisoptica.pt/?utm_source=gmb&utm_medium=organic&utm_campaign=ValedeMourelos&utm_term=2139,https://maps.google.com/?cid=10989728763417859851,
1165,OPERATIONAL,"{'location': {'lat': 38.7553, 'lng': -9.1887061}, 'viewport': {'northeast': {'lat': 38.75692462989272, 'lng': -9.187479720107277}, 'southwest': {'lat': 38.75422497010728, 'lng': -9.19017937989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Olhar de Prata,{'open_now': False},"[{'height': 526, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103802635516664610341"">Sérgio Dumont</a>'], 'photo_reference': 'Aap_uEBIcQa55xv2J-QRTraL5R0n87aioquDs0ULQcpfEU-PI44ubrc2fDYSgq25LDobaNYL4fJiI1MDi4AlS3YPsXoajJePosrQCgYuHD65Y7p9kfN62g1YYaOtyxf0Tsarg8RezfHVecyC7PiNY3lP1QcNwFgLIrKm71gOIW4MZy9ToieL', 'width': 936}]",ChIJew2PM5UzGQ0RifHry3Qpt2M,"{'compound_code': 'QR46+4G Lisbon', 'global_code': '8CCGQR46+4G'}",0.0,ChIJew2PM5UzGQ0RifHry3Qpt2M,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",0.0,"Avenida Lusíada, C. C. Colombo - Loja 0.122/0.123, Lisboa",21 715 0529,+351 21 715 0529,http://www.olhardeprata.pt/,https://maps.google.com/?cid=7185257312107098505,
1166,OPERATIONAL,"{'location': {'lat': 38.7631117, 'lng': -9.1806267}, 'viewport': {'northeast': {'lat': 38.76450852989272, 'lng': -9.179215470107279}, 'southwest': {'lat': 38.76180887010727, 'lng': -9.181915129892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ritual Vision,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104797096730219443155"">Carole Dao</a>'], 'photo_reference': 'Aap_uEATW8e3mkEfSbG49HuNT_xNZHk-67TXAFUVS2Cz2U2kvp3M_H01nbcrGU_BSfWw2NHvTZ27yey5xkTOo4F3yeMnWuO25Ln-tUMPmnoaGt7BbT-GNhPjeXLP577Oj1ONQkx-lE2yEcmqN7a6u_QqqJ38LM6uJQgPa7dV4PFzpco2GyNf', 'width': 3024}]",ChIJQYvDxs8yGQ0R-q3avS18nos,"{'compound_code': 'QR79+6P Lisbon', 'global_code': '8CCGQR79+6P'}",4.5,ChIJQYvDxs8yGQ0R-q3avS18nos,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",4.0,"R. Padre Américo 25B, Lisboa",21 714 5463,+351 21 714 5463,http://www.ritualvision.com/,https://maps.google.com/?cid=10060615153492864506,
1167,OPERATIONAL,"{'location': {'lat': 38.7279347, 'lng': -9.218685899999999}, 'viewport': {'northeast': {'lat': 38.72939627989272, 'lng': -9.217200970107278}, 'southwest': {'lat': 38.72669662010728, 'lng': -9.219900629892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Chilli Beans,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100241291411403953874"">Thamer Fortini</a>'], 'photo_reference': 'Aap_uEAh5OUiWpUfkYJ4UM1doof777ipbEcLv4o49FjMI9O6wIlwwcphAYe8CytI7sfQX79a3ZtyrLPRnpA5jG5QAdGI6Dkjx3f9XehA9Qt-pt1a5ny2LhVOLDe57VUt3a1QoOhViKTh1-79DPkOX_qheNLSKpQsUNTR7myltf4dJqhhknuy', 'width': 3000}]",ChIJn728tOzMHg0RDiv30vU8LJA,"{'compound_code': 'PQHJ+5G Carnaxide', 'global_code': '8CCGPQHJ+5G'}",3.8,ChIJn728tOzMHg0RDiv30vU8LJA,GOOGLE,"['point_of_interest', 'store', 'establishment']",4.0,"Av. dos Cavaleiros 65, Carnaxide",934 885 193,+351 934 885 193,https://chillibeanseurope.com/,https://maps.google.com/?cid=206246188669015587,
1168,OPERATIONAL,"{'location': {'lat': 38.727859, 'lng': -9.2197157}, 'viewport': {'northeast': {'lat': 38.72897147989272, 'lng': -9.218038120107279}, 'southwest': {'lat': 38.72627182010727, 'lng': -9.220737779892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ópticas MultiOpticas Alegro Alfragide Carnaxide,{'open_now': False},"[{'height': 1196, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110212266632552611830"">A Google User</a>'], 'photo_reference': 'Aap_uECEx3tT3CQZ-L2aBW78GJXqupJIUUtAYWYfMbOuZmuybXmkka2IOvUo_Fk9btIGbxkeWaiL2BnYYuTUVlSc9EH29baHD1r4cHsqfNib0C0R8-7HDe8J2n_6LXafKEdlSg1RMBNlFHMrg17bGEne1jqjGQkUBaykZto40Jmn4tXVDGj9', 'width': 2119}]",ChIJY39gSFPNHg0RWDPGDltQPcc,"{'compound_code': 'PQHJ+44 Carnaxide', 'global_code': '8CCGPQHJ+44'}",1.0,ChIJY39gSFPNHg0RWDPGDltQPcc,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",3.0,"Alegro Alfragide, loja 35, Av. dos Cavaleiros 60, Carnaxide",21 240 0123,+351 21 240 0123,https://www.multiopticas.pt/?utm_campaign=gmb-website&utm_source=google&utm_medium=organic&utm_content=5115-Carnaxide-Avenida-dos-Cavaleiros-60,https://maps.google.com/?cid=14356719539147125592,
1169,OPERATIONAL,"{'location': {'lat': 38.7287096, 'lng': -9.219448}, 'viewport': {'northeast': {'lat': 38.73009852989271, 'lng': -9.218149520107279}, 'southwest': {'lat': 38.72739887010727, 'lng': -9.220849179892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Optivisão Carnaxide,{'open_now': False},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102335714390265883668"">F Sottomayor</a>'], 'photo_reference': 'Aap_uEDmCN98JtR9AejD6rYyWxNckVLG_fx0KnCeE2gThhkF-Wq7eFa3ulN9iqmR1AUBtTh8msGq5a6zye-RROxYoqwKAybS0cz96kb6s7w-1DdgX0u2ro5UFd3J4-KMoeLLVsHwKC4h86RvsWc4m3G58g2ylzAlvYxkNbkyOnseRBWK0Nue', 'width': 992}]",ChIJwwtCxOzMHg0RxXW2fbGrTwA,"{'compound_code': 'PQHJ+F6 Carnaxide', 'global_code': '8CCGPQHJ+F6'}",3.5,ChIJwwtCxOzMHg0RxXW2fbGrTwA,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",2.0,"Av. dos Cavaleiros 60 28, Carnaxide",21 424 9811,+351 21 424 9811,,https://maps.google.com/?cid=22425301966812613,
1190,OPERATIONAL,"{'location': {'lat': 38.7727657, 'lng': -9.1606728}, 'viewport': {'northeast': {'lat': 38.77406997989272, 'lng': -9.159437370107279}, 'southwest': {'lat': 38.77137032010727, 'lng': -9.162137029892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Excellent Óptica Lumiar,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104595546219793322319"">Francisco Antonio</a>'], 'photo_reference': 'Aap_uED5wdCTU4DQ_60aS4YZFQnCO388VDGP9x0eCEiey1H36OK6d5uqJx2ssGxY2wqaW3rA2hBI9oC6lTUooRLh9SQk9neYMIe_HON7Sl6lQ9XijEpZYk7BD48z0dkFFi3flo_VjESldFqENJ-A_M0ghgY7PzJhBj3dYUw8qxEJVoWauAQb', 'width': 3120}]",ChIJLxrTwewyGQ0R-wEAARVkBuc,"{'compound_code': 'QRFQ+4P Lisbon', 'global_code': '8CCGQRFQ+4P'}",4.4,ChIJLxrTwewyGQ0R-wEAARVkBuc,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",5.0,"1750 247, Alameda das Linhas de Torres 252 A B, Lisboa",21 759 5965,+351 21 759 5965,http://www.excellentoptica.pt/,https://maps.google.com/?cid=16647103113995485691,
1191,OPERATIONAL,"{'location': {'lat': 38.7739186, 'lng': -9.1529324}, 'viewport': {'northeast': {'lat': 38.77525577989272, 'lng': -9.151527220107278}, 'southwest': {'lat': 38.77255612010728, 'lng': -9.154226879892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,ALTAÓPTICA,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115458897930911761259"">Andreia Valente</a>'], 'photo_reference': 'Aap_uECayqvhcRmOQ62VC1t-Coh_IwB4Oia0TwGDPhtt4FqcjZNhOHE6iNKykueIDubRDVroHcdzn9JgpHYd3LULchTOhMvpPVr61rdBjrNIYodBJ6xTPtAjKSow1Q6Rl-OU7s12xvZX4p9E1BDFmDd-LB_BdI6yQgVLkVCkeF3s7-2nCJPf', 'width': 4032}]",ChIJAw4POvMyGQ0RSvBB_RAGbH4,"{'compound_code': 'QRFW+HR Lisbon', 'global_code': '8CCGQRFW+HR'}",4.8,ChIJAw4POvMyGQ0RSvBB_RAGbH4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",5.0,"R. Helena Vaz da Silva 15-B, Lisboa",21 157 8111,+351 21 157 8111,http://pt-pt.facebook.com/pages/AltaOptica/119517928090148?v=wall,https://maps.google.com/?cid=9109662816301871178,
1192,OPERATIONAL,"{'location': {'lat': 38.7730383, 'lng': -9.160822699999999}, 'viewport': {'northeast': {'lat': 38.77434427989272, 'lng': -9.159600920107275}, 'southwest': {'lat': 38.77164462010728, 'lng': -9.16230057989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Oculista do Lumiar,{'open_now': False},"[{'height': 1531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104595546219793322319"">Francisco Antonio</a>'], 'photo_reference': 'Aap_uEDUKIpMMSGUvhmsXmx9Y0x0r50Mq3NgFupV0svLP1YoGehJQubBS4kpzYFwh9-JBbXQFGGHVGLyYh4BdVPt72mUNHvqXkVQopvVTmgUuKC8UGYG4DeVOY9TDP3aBAmxLVkBf1ZPnqmo2KnEVX3SKcKJFQuc62tvjgsMuSqQbaYaB__a', 'width': 1531}]",ChIJZ29Xx-wyGQ0Ri_yyccH6EL4,"{'compound_code': 'QRFQ+6M Lisbon', 'global_code': '8CCGQRFQ+6M'}",3.8,ChIJZ29Xx-wyGQ0Ri_yyccH6EL4,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",6.0,"1750 247, Alameda das Linhas de Torres 256, Lisboa",21 759 2833,+351 21 759 2833,,https://maps.google.com/?cid=13695722175576865931,
1193,OPERATIONAL,"{'location': {'lat': 38.7712914, 'lng': -9.160645299999999}, 'viewport': {'northeast': {'lat': 38.77266697989272, 'lng': -9.159221720107276}, 'southwest': {'lat': 38.76996732010728, 'lng': -9.16192137989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ópticas MultiOpticas Lumiar Lisboa,{'open_now': False},"[{'height': 1701, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101108670059620603642"">A Google User</a>'], 'photo_reference': 'Aap_uEDBI-Jh3JwuVjiUihyZZS_2WAf_v7_QbDbjGA7nxTd0GqobeksiqXRfqk7xKOQRE_VzLalyQqh8Etk5l85vL4QuMgDioReDAtYAONjIm9S_SplQgq1wlYoiizWY364cA609bLLq3W9339mVKvC1pRmuYWpSqnafwwKaZv80Q3d_8nNk', 'width': 3023}]",ChIJYVjjIEMzGQ0RetsN22qF00o,"{'compound_code': 'QRCQ+GP Lisbon', 'global_code': '8CCGQRCQ+GP'}",5.0,ChIJYVjjIEMzGQ0RetsN22qF00o,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",1.0,"Alameda das Linhas de Torres 225C, Lisboa",21 010 3306,+351 21 010 3306,https://www.multiopticas.pt/?utm_campaign=gmb-website&utm_source=google&utm_medium=organic&utm_content=5104-Lisboa-Avenida-das-Na%25C3%25A7%25C3%25B5es-Unidas-17,https://maps.google.com/?cid=11561335096556877780,
1194,OPERATIONAL,"{'location': {'lat': 38.7725558, 'lng': -9.1597557}, 'viewport': {'northeast': {'lat': 38.77399782989272, 'lng': -9.158400720107279}, 'southwest': {'lat': 38.77129817010728, 'lng': -9.161100379892723}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,"Antonio Joaquim Borges, Lda.",,,ChIJx-Iv4ewyGQ0RfcZawDCzoTs,"{'compound_code': 'QRFR+23 Lisbon', 'global_code': '8CCGQRFR+23'}",3.0,ChIJx-Iv4ewyGQ0RfcZawDCzoTs,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",3.0,"R. Cordeiro Ferreira 13, Lisboa",21 754 1950,+351 21 754 1950,https://www.a-j-borges.pt/contact.html,https://maps.google.com/?cid=4296912541455140477,
1196,OPERATIONAL,"{'location': {'lat': 38.748407, 'lng': -9.118223}, 'viewport': {'northeast': {'lat': 38.74971762989272, 'lng': -9.117059870107278}, 'southwest': {'lat': 38.74701797010728, 'lng': -9.119759529892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Optika C.C. BelaVista,{'open_now': False},"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116198973077579794768"">Optika</a>'], 'photo_reference': 'Aap_uEAgp4TRx9GR_7ME-aT_lgX2ueHzSLlAIg5RtaPQUWFGHxAUbf4QRfYGSGJ0JFsVY0M5-og7zR15J7YIe0RhZpdt4JKj-Pcy-dN3YHMsuLG3kuN_feqE3F-hOwniy_YY17MDDEaUtJ3KEhkM00wWazmbWIApZrE4OgeMJvZkUyGXPoNn', 'width': 4160}]",ChIJkxXy08gzGQ0Rxj7jnUJ1SwU,"{'compound_code': 'PVXJ+9P Lisbon', 'global_code': '8CCGPVXJ+9P'}",3.8,ChIJkxXy08gzGQ0Rxj7jnUJ1SwU,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",4.0,"Avenida Santo Contestavel, C.C Pingo Doce Lj 13, Lisboa",21 859 0986,+351 21 859 0986,,https://maps.google.com/?cid=381527522420145862,
1211,OPERATIONAL,"{'location': {'lat': 38.7094715, 'lng': -9.1316284}, 'viewport': {'northeast': {'lat': 38.71086277989272, 'lng': -9.13028412010728}, 'southwest': {'lat': 38.70816312010728, 'lng': -9.132983779892724}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,FNO - Fábrica dos Óculos,{'open_now': False},"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100266760475896740613"">A Google User</a>'], 'photo_reference': 'Aap_uEAPllU3B3ksWzMs0wRhvtchX0s8hCr2UAyl3F5i93xxCVUkHQLCHHZhuoHQYitAzuu7GVDveFZo12RQqEh2GIs4RjjNm0tBCQbudglnIVR_t6hFW6CEmoFa8GkB38IydtL6H_QS3qmPehH9rGhnuPLuJ2OjsNGjGqd8VdHBwhNFIZXQ', 'width': 488}]",ChIJVYpS2HY0GQ0RiVrw0O9xpaQ,"{'compound_code': 'PV59+Q8 Lisbon', 'global_code': '8CCGPV59+Q8'}",4.4,ChIJVYpS2HY0GQ0RiVrw0O9xpaQ,GOOGLE,"['doctor', 'health', 'point_of_interest', 'store', 'establishment']",20.0,"R. de São João da Praça 85, Lisboa",21 881 0170,+351 21 881 0170,http://www.fno.pt/,https://maps.google.com/?cid=11864014068193974921,
1218,OPERATIONAL,"{'location': {'lat': 38.7104828, 'lng': -9.144599099999999}, 'viewport': {'northeast': {'lat': 38.71183262989273, 'lng': -9.143249270107276}, 'southwest': {'lat': 38.70913297010728, 'lng': -9.14594892989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Alberto Oculista - Bairro Alto,{'open_now': False},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103626929043028761554"">A Google User</a>'], 'photo_reference': 'Aap_uEDFpS5qwJtxX0RQKrUeOPQdYacvDlpO6-QlDU1KH3jfWYehFahrEhW--Qa2taWC_b0yZoJ8_T49uI6T09FlqmQQ-yh1PnQDGS6bxrpLYN-kq2Idz2-_HRlxnn6wKmxXZ14T7e1MoaDuduCGHkvmIsHVnnolyDfRw2EQQ-q4EG0hvUSf', 'width': 640}]",ChIJ0x4LzH80GQ0RlsvXeMlr7fM,"{'compound_code': 'PV64+55 Lisbon', 'global_code': '8CCGPV64+55'}",5.0,ChIJ0x4LzH80GQ0RlsvXeMlr7fM,GOOGLE,"['health', 'point_of_interest', 'store', 'establishment']",4.0,"Rua do Loreto 35, Lisboa",21 342 6216,+351 21 342 6216,http://www.albertooculista.com/,https://maps.google.com/?cid=17576823433756920726,
